State,Year,County,CountyID,Population Change Abs,Pop Change (%),Population
UT,2010,Wasatch,WasatchUT2010,10566,44.91392136,23644
UT,2011,Wasatch,WasatchUT2011,10566,44.91392136,24408
UT,2012,Wasatch,WasatchUT2012,10566,44.91392136,25344
UT,2013,Wasatch,WasatchUT2013,10566,44.91392136,26584
UT,2014,Wasatch,WasatchUT2014,10566,44.91392136,27814
UT,2015,Wasatch,WasatchUT2015,10566,44.91392136,29118
UT,2016,Wasatch,WasatchUT2016,10566,44.91392136,30375
UT,2017,Wasatch,WasatchUT2017,10566,44.91392136,31890
UT,2018,Wasatch,WasatchUT2018,10566,44.91392136,33067
UT,2019,Wasatch,WasatchUT2019,10566,44.91392136,34091
UT,2010,Washington,WashingtonUT2010,39441,28.55663758,138389
UT,2011,Washington,WashingtonUT2011,39441,28.55663758,141249
UT,2012,Washington,WashingtonUT2012,39441,28.55663758,144139
UT,2013,Washington,WashingtonUT2013,39441,28.55663758,146987
UT,2014,Washington,WashingtonUT2014,39441,28.55663758,151081
UT,2015,Washington,WashingtonUT2015,39441,28.55663758,154650
UT,2016,Washington,WashingtonUT2016,39441,28.55663758,159352
UT,2017,Washington,WashingtonUT2017,39441,28.55663758,165929
UT,2018,Washington,WashingtonUT2018,39441,28.55663758,171567
UT,2019,Washington,WashingtonUT2019,39441,28.55663758,177556
UT,2010,Morgan,MorganUT2010,2655,28.03886366,9522
UT,2011,Morgan,MorganUT2011,2655,28.03886366,9653
UT,2012,Morgan,MorganUT2012,2655,28.03886366,9807
UT,2013,Morgan,MorganUT2013,2655,28.03886366,10207
UT,2014,Morgan,MorganUT2014,2655,28.03886366,10601
UT,2015,Morgan,MorganUT2015,2655,28.03886366,11039
UT,2016,Morgan,MorganUT2016,2655,28.03886366,11370
UT,2017,Morgan,MorganUT2017,2655,28.03886366,11829
UT,2018,Morgan,MorganUT2018,2655,28.03886366,11956
UT,2019,Morgan,MorganUT2019,2655,28.03886366,12124
UT,2010,Tooele,TooeleUT2010,14041,24.11797039,58502
UT,2011,Tooele,TooeleUT2011,14041,24.11797039,59190
UT,2012,Tooele,TooeleUT2012,14041,24.11797039,59792
UT,2013,Tooele,TooeleUT2013,14041,24.11797039,60633
UT,2014,Tooele,TooeleUT2014,14041,24.11797039,61442
UT,2015,Tooele,TooeleUT2015,14041,24.11797039,62639
UT,2016,Tooele,TooeleUT2016,14041,24.11797039,64612
UT,2017,Tooele,TooeleUT2017,14041,24.11797039,67486
UT,2018,Tooele,TooeleUT2018,14041,24.11797039,69989
UT,2019,Tooele,TooeleUT2019,14041,24.11797039,72259
UT,2010,Utah,UtahUT2010,119596,23.14885249,519998
UT,2011,Utah,UtahUT2011,119596,23.14885249,530688
UT,2012,Utah,UtahUT2012,119596,23.14885249,539685
UT,2013,Utah,UtahUT2013,119596,23.14885249,551273
UT,2014,Utah,UtahUT2014,119596,23.14885249,560649
UT,2015,Utah,UtahUT2015,119596,23.14885249,572667
UT,2016,Utah,UtahUT2016,119596,23.14885249,590288
UT,2017,Utah,UtahUT2017,119596,23.14885249,606742
UT,2018,Utah,UtahUT2018,119596,23.14885249,621520
UT,2019,Utah,UtahUT2019,119596,23.14885249,636235
VT,2010,Chittenden,ChittendenVT2010,7239,4.624524867,156769
VT,2011,Chittenden,ChittendenVT2011,7239,4.624524867,158033
VT,2012,Chittenden,ChittendenVT2012,7239,4.624524867,158673
VT,2013,Chittenden,ChittendenVT2013,7239,4.624524867,159432
VT,2014,Chittenden,ChittendenVT2014,7239,4.624524867,159945
VT,2015,Chittenden,ChittendenVT2015,7239,4.624524867,161293
VT,2016,Chittenden,ChittendenVT2016,7239,4.624524867,161563
VT,2017,Chittenden,ChittendenVT2017,7239,4.624524867,163031
VT,2018,Chittenden,ChittendenVT2018,7239,4.624524867,163571
VT,2019,Chittenden,ChittendenVT2019,7239,4.624524867,163774
VT,2010,GrandIsle,GrandIsleVT2010,265,3.802008608,6948
VT,2011,GrandIsle,GrandIsleVT2011,265,3.802008608,6974
VT,2012,GrandIsle,GrandIsleVT2012,265,3.802008608,6972
VT,2013,GrandIsle,GrandIsleVT2013,265,3.802008608,6988
VT,2014,GrandIsle,GrandIsleVT2014,265,3.802008608,6968
VT,2015,GrandIsle,GrandIsleVT2015,265,3.802008608,6871
VT,2016,GrandIsle,GrandIsleVT2016,265,3.802008608,6921
VT,2017,GrandIsle,GrandIsleVT2017,265,3.802008608,6975
VT,2018,GrandIsle,GrandIsleVT2018,265,3.802008608,7110
VT,2019,GrandIsle,GrandIsleVT2019,265,3.802008608,7235
VT,2010,Lamoille,LamoilleVT2010,889,3.632574674,24515
VT,2011,Lamoille,LamoilleVT2011,889,3.632574674,24707
VT,2012,Lamoille,LamoilleVT2012,889,3.632574674,24945
VT,2013,Lamoille,LamoilleVT2013,889,3.632574674,25111
VT,2014,Lamoille,LamoilleVT2014,889,3.632574674,25130
VT,2015,Lamoille,LamoilleVT2015,889,3.632574674,25240
VT,2016,Lamoille,LamoilleVT2016,889,3.632574674,25331
VT,2017,Lamoille,LamoilleVT2017,889,3.632574674,25360
VT,2018,Lamoille,LamoilleVT2018,889,3.632574674,25295
VT,2019,Lamoille,LamoilleVT2019,889,3.632574674,25362
VT,2010,Franklin,FranklinVT2010,1643,3.440189284,47821
VT,2011,Franklin,FranklinVT2011,1643,3.440189284,48228
VT,2012,Franklin,FranklinVT2012,1643,3.440189284,48317
VT,2013,Franklin,FranklinVT2013,1643,3.440189284,48407
VT,2014,Franklin,FranklinVT2014,1643,3.440189284,48763
VT,2015,Franklin,FranklinVT2015,1643,3.440189284,48988
VT,2016,Franklin,FranklinVT2016,1643,3.440189284,48963
VT,2017,Franklin,FranklinVT2017,1643,3.440189284,48969
VT,2018,Franklin,FranklinVT2018,1643,3.440189284,49258
VT,2019,Franklin,FranklinVT2019,1643,3.440189284,49402
VT,2010,Addison,AddisonVT2010,-41,-0.111358575,36823
VT,2011,Addison,AddisonVT2011,-41,-0.111358575,36969
VT,2012,Addison,AddisonVT2012,-41,-0.111358575,36899
VT,2013,Addison,AddisonVT2013,-41,-0.111358575,36934
VT,2014,Addison,AddisonVT2014,-41,-0.111358575,36932
VT,2015,Addison,AddisonVT2015,-41,-0.111358575,36929
VT,2016,Addison,AddisonVT2016,-41,-0.111358575,36931
VT,2017,Addison,AddisonVT2017,-41,-0.111358575,36900
VT,2018,Addison,AddisonVT2018,-41,-0.111358575,36873
VT,2019,Addison,AddisonVT2019,-41,-0.111358575,36777
VA,2010,Loudoun,LoudounVA2010,101190,32.39655769,315478
VA,2011,Loudoun,LoudounVA2011,101190,32.39655769,326327
VA,2012,Loudoun,LoudounVA2012,101190,32.39655769,337847
VA,2013,Loudoun,LoudounVA2013,101190,32.39655769,349915
VA,2014,Loudoun,LoudounVA2014,101190,32.39655769,362206
VA,2015,Loudoun,LoudounVA2015,101190,32.39655769,374014
VA,2016,Loudoun,LoudounVA2016,101190,32.39655769,385546
VA,2017,Loudoun,LoudounVA2017,101190,32.39655769,397049
VA,2018,Loudoun,LoudounVA2018,101190,32.39655769,405522
VA,2019,Loudoun,LoudounVA2019,101190,32.39655769,413538
VA,2010,NewKent,NewKentVA2010,4659,25.27669271,18543
VA,2011,NewKent,NewKentVA2011,4659,25.27669271,18764
VA,2012,NewKent,NewKentVA2012,4659,25.27669271,19149
VA,2013,NewKent,NewKentVA2013,4659,25.27669271,19516
VA,2014,NewKent,NewKentVA2014,4659,25.27669271,20019
VA,2015,NewKent,NewKentVA2015,4659,25.27669271,20377
VA,2016,NewKent,NewKentVA2016,4659,25.27669271,21009
VA,2017,NewKent,NewKentVA2017,4659,25.27669271,21638
VA,2018,NewKent,NewKentVA2018,4659,25.27669271,22317
VA,2019,NewKent,NewKentVA2019,4659,25.27669271,23091
VA,2010,ManassasPark,ManassasParkVA2010,3235,22.71291161,14449
VA,2011,ManassasPark,ManassasParkVA2011,3235,22.71291161,15067
VA,2012,ManassasPark,ManassasParkVA2012,3235,22.71291161,15397
VA,2013,ManassasPark,ManassasParkVA2013,3235,22.71291161,15896
VA,2014,ManassasPark,ManassasParkVA2014,3235,22.71291161,15916
VA,2015,ManassasPark,ManassasParkVA2015,3235,22.71291161,16129
VA,2016,ManassasPark,ManassasParkVA2016,3235,22.71291161,16456
VA,2017,ManassasPark,ManassasParkVA2017,3235,22.71291161,17149
VA,2018,ManassasPark,ManassasParkVA2018,3235,22.71291161,17718
VA,2019,ManassasPark,ManassasParkVA2019,3235,22.71291161,17478
VA,2010,Fredericksburg,FredericksburgVA2010,4858,20.09264621,24354
VA,2011,Fredericksburg,FredericksburgVA2011,4858,20.09264621,25752
VA,2012,Fredericksburg,FredericksburgVA2012,4858,20.09264621,27179
VA,2013,Fredericksburg,FredericksburgVA2013,4858,20.09264621,27818
VA,2014,Fredericksburg,FredericksburgVA2014,4858,20.09264621,28256
VA,2015,Fredericksburg,FredericksburgVA2015,4858,20.09264621,28043
VA,2016,Fredericksburg,FredericksburgVA2016,4858,20.09264621,28360
VA,2017,Fredericksburg,FredericksburgVA2017,4858,20.09264621,28498
VA,2018,Fredericksburg,FredericksburgVA2018,4858,20.09264621,29171
VA,2019,Fredericksburg,FredericksburgVA2019,4858,20.09264621,29036
VA,2010,FallsChurch,FallsChurchVA2010,2373,19.38092127,12399
VA,2011,FallsChurch,FallsChurchVA2011,2373,19.38092127,12660
VA,2012,FallsChurch,FallsChurchVA2012,2373,19.38092127,13087
VA,2013,FallsChurch,FallsChurchVA2013,2373,19.38092127,13360
VA,2014,FallsChurch,FallsChurchVA2014,2373,19.38092127,13416
VA,2015,FallsChurch,FallsChurchVA2015,2373,19.38092127,13728
VA,2016,FallsChurch,FallsChurchVA2016,2373,19.38092127,13582
VA,2017,FallsChurch,FallsChurchVA2017,2373,19.38092127,14245
VA,2018,FallsChurch,FallsChurchVA2018,2373,19.38092127,14467
VA,2019,FallsChurch,FallsChurchVA2019,2373,19.38092127,14617
WA,2010,Franklin,FranklinWA2010,17062,21.82958035,79077
WA,2011,Franklin,FranklinWA2011,17062,21.82958035,83051
WA,2012,Franklin,FranklinWA2012,17062,21.82958035,85698
WA,2013,Franklin,FranklinWA2013,17062,21.82958035,86448
WA,2014,Franklin,FranklinWA2014,17062,21.82958035,87665
WA,2015,Franklin,FranklinWA2015,17062,21.82958035,88727
WA,2016,Franklin,FranklinWA2016,17062,21.82958035,90199
WA,2017,Franklin,FranklinWA2017,17062,21.82958035,91896
WA,2018,Franklin,FranklinWA2018,17062,21.82958035,94003
WA,2019,Franklin,FranklinWA2019,17062,21.82958035,95222
WA,2010,Kittitas,KittitasWA2010,7025,17.17184063,40990
WA,2011,Kittitas,KittitasWA2011,7025,17.17184063,41554
WA,2012,Kittitas,KittitasWA2012,7025,17.17184063,41624
WA,2013,Kittitas,KittitasWA2013,7025,17.17184063,41828
WA,2014,Kittitas,KittitasWA2014,7025,17.17184063,42596
WA,2015,Kittitas,KittitasWA2015,7025,17.17184063,43095
WA,2016,Kittitas,KittitasWA2016,7025,17.17184063,44922
WA,2017,Kittitas,KittitasWA2017,7025,17.17184063,46176
WA,2018,Kittitas,KittitasWA2018,7025,17.17184063,47358
WA,2019,Kittitas,KittitasWA2019,7025,17.17184063,47935
WA,2010,Benton,BentonWA2010,29222,16.68227073,176465
WA,2011,Benton,BentonWA2011,29222,16.68227073,180436
WA,2012,Benton,BentonWA2012,29222,16.68227073,182373
WA,2013,Benton,BentonWA2013,29222,16.68227073,184318
WA,2014,Benton,BentonWA2014,29222,16.68227073,186489
WA,2015,Benton,BentonWA2015,29222,16.68227073,190218
WA,2016,Benton,BentonWA2016,29222,16.68227073,193494
WA,2017,Benton,BentonWA2017,29222,16.68227073,198200
WA,2018,Benton,BentonWA2018,29222,16.68227073,201286
WA,2019,Benton,BentonWA2019,29222,16.68227073,204390
WA,2010,King,KingWA2010,321495,16.64667136,1938351
WA,2011,King,KingWA2011,321495,16.64667136,1974200
WA,2012,King,KingWA2012,321495,16.64667136,2011197
WA,2013,King,KingWA2013,321495,16.64667136,2047223
WA,2014,King,KingWA2014,321495,16.64667136,2085225
WA,2015,King,KingWA2015,321495,16.64667136,2126178
WA,2016,King,KingWA2016,321495,16.64667136,2166350
WA,2017,King,KingWA2017,321495,16.64667136,2203836
WA,2018,King,KingWA2018,321495,16.64667136,2228364
WA,2019,King,KingWA2019,321495,16.64667136,2252782
WA,2010,Snohomish,SnohomishWA2010,108784,15.25082749,715500
WA,2011,Snohomish,SnohomishWA2011,108784,15.25082749,722068
WA,2012,Snohomish,SnohomishWA2012,108784,15.25082749,732097
WA,2013,Snohomish,SnohomishWA2013,108784,15.25082749,744112
WA,2014,Snohomish,SnohomishWA2014,108784,15.25082749,757239
WA,2015,Snohomish,SnohomishWA2015,108784,15.25082749,769698
WA,2016,Snohomish,SnohomishWA2016,108784,15.25082749,787110
WA,2017,Snohomish,SnohomishWA2017,108784,15.25082749,802089
WA,2018,Snohomish,SnohomishWA2018,108784,15.25082749,813059
WA,2019,Snohomish,SnohomishWA2019,108784,15.25082749,822083
WV,2010,Berkeley,BerkeleyWV2010,14983,14.38073483,104621
WV,2011,Berkeley,BerkeleyWV2011,14983,14.38073483,105743
WV,2012,Berkeley,BerkeleyWV2012,14983,14.38073483,106965
WV,2013,Berkeley,BerkeleyWV2013,14983,14.38073483,108495
WV,2014,Berkeley,BerkeleyWV2014,14983,14.38073483,110191
WV,2015,Berkeley,BerkeleyWV2015,14983,14.38073483,111678
WV,2016,Berkeley,BerkeleyWV2016,14983,14.38073483,113489
WV,2017,Berkeley,BerkeleyWV2017,14983,14.38073483,115073
WV,2018,Berkeley,BerkeleyWV2018,14983,14.38073483,117236
WV,2019,Berkeley,BerkeleyWV2019,14983,14.38073483,119171
WV,2010,Monongalia,MonongaliaWV2010,9428,9.802046078,96754
WV,2011,Monongalia,MonongaliaWV2011,9428,9.802046078,99018
WV,2012,Monongalia,MonongaliaWV2012,9428,9.802046078,100915
WV,2013,Monongalia,MonongaliaWV2013,9428,9.802046078,102266
WV,2014,Monongalia,MonongaliaWV2014,9428,9.802046078,103480
WV,2015,Monongalia,MonongaliaWV2015,9428,9.802046078,104681
WV,2016,Monongalia,MonongaliaWV2016,9428,9.802046078,105643
WV,2017,Monongalia,MonongaliaWV2017,9428,9.802046078,105782
WV,2018,Monongalia,MonongaliaWV2018,9428,9.802046078,105651
WV,2019,Monongalia,MonongaliaWV2019,9428,9.802046078,105612
WV,2010,Jefferson,JeffersonWV2010,3656,6.834922415,53609
WV,2011,Jefferson,JeffersonWV2011,3656,6.834922415,54458
WV,2012,Jefferson,JeffersonWV2012,3656,6.834922415,54699
WV,2013,Jefferson,JeffersonWV2013,3656,6.834922415,55001
WV,2014,Jefferson,JeffersonWV2014,3656,6.834922415,55625
WV,2015,Jefferson,JeffersonWV2015,3656,6.834922415,56070
WV,2016,Jefferson,JeffersonWV2016,3656,6.834922415,55979
WV,2017,Jefferson,JeffersonWV2017,3656,6.834922415,56444
WV,2018,Jefferson,JeffersonWV2018,3656,6.834922415,56890
WV,2019,Jefferson,JeffersonWV2019,3656,6.834922415,57146
WV,2010,Doddridge,DoddridgeWV2010,247,3.011827826,8198
WV,2011,Doddridge,DoddridgeWV2011,247,3.011827826,8252
WV,2012,Doddridge,DoddridgeWV2012,247,3.011827826,8296
WV,2013,Doddridge,DoddridgeWV2013,247,3.011827826,8549
WV,2014,Doddridge,DoddridgeWV2014,247,3.011827826,8471
WV,2015,Doddridge,DoddridgeWV2015,247,3.011827826,8703
WV,2016,Doddridge,DoddridgeWV2016,247,3.011827826,8576
WV,2017,Doddridge,DoddridgeWV2017,247,3.011827826,8518
WV,2018,Doddridge,DoddridgeWV2018,247,3.011827826,8556
WV,2019,Doddridge,DoddridgeWV2019,247,3.011827826,8448
WV,2010,Morgan,MorganWV2010,343,1.955418733,17491
WV,2011,Morgan,MorganWV2011,343,1.955418733,17464
WV,2012,Morgan,MorganWV2012,343,1.955418733,17427
WV,2013,Morgan,MorganWV2013,343,1.955418733,17445
WV,2014,Morgan,MorganWV2014,343,1.955418733,17516
WV,2015,Morgan,MorganWV2015,343,1.955418733,17490
WV,2016,Morgan,MorganWV2016,343,1.955418733,17626
WV,2017,Morgan,MorganWV2017,343,1.955418733,17716
WV,2018,Morgan,MorganWV2018,343,1.955418733,17830
WV,2019,Morgan,MorganWV2019,343,1.955418733,17884
WI,2010,Dane,DaneWI2010,58614,12.00907226,489218
WI,2011,Dane,DaneWI2011,58614,12.00907226,496009
WI,2012,Dane,DaneWI2012,58614,12.00907226,502902
WI,2013,Dane,DaneWI2013,58614,12.00907226,509762
WI,2014,Dane,DaneWI2014,58614,12.00907226,516282
WI,2015,Dane,DaneWI2015,58614,12.00907226,523000
WI,2016,Dane,DaneWI2016,58614,12.00907226,531296
WI,2017,Dane,DaneWI2017,58614,12.00907226,537453
WI,2018,Dane,DaneWI2018,58614,12.00907226,541948
WI,2019,Dane,DaneWI2019,58614,12.00907226,546695
WI,2010,Menominee,MenomineeWI2010,324,7.655954631,4269
WI,2011,Menominee,MenomineeWI2011,324,7.655954631,4372
WI,2012,Menominee,MenomineeWI2012,324,7.655954631,4363
WI,2013,Menominee,MenomineeWI2013,324,7.655954631,4383
WI,2014,Menominee,MenomineeWI2014,324,7.655954631,4507
WI,2015,Menominee,MenomineeWI2015,324,7.655954631,4509
WI,2016,Menominee,MenomineeWI2016,324,7.655954631,4527
WI,2017,Menominee,MenomineeWI2017,324,7.655954631,4599
WI,2018,Menominee,MenomineeWI2018,324,7.655954631,4595
WI,2019,Menominee,MenomineeWI2019,324,7.655954631,4556
WI,2010,StCroix,StCroixWI2010,6350,7.529316907,84397
WI,2011,StCroix,StCroixWI2011,6350,7.529316907,84771
WI,2012,StCroix,StCroixWI2012,6350,7.529316907,85035
WI,2013,StCroix,StCroixWI2013,6350,7.529316907,85643
WI,2014,StCroix,StCroixWI2014,6350,7.529316907,86530
WI,2015,StCroix,StCroixWI2015,6350,7.529316907,87129
WI,2016,StCroix,StCroixWI2016,6350,7.529316907,87598
WI,2017,StCroix,StCroixWI2017,6350,7.529316907,88560
WI,2018,StCroix,StCroixWI2018,6350,7.529316907,89688
WI,2019,StCroix,StCroixWI2019,6350,7.529316907,90687
WI,2010,Brown,BrownWI2010,16539,6.668870941,248476
WI,2011,Brown,BrownWI2011,16539,6.668870941,250481
WI,2012,Brown,BrownWI2012,16539,6.668870941,252682
WI,2013,Brown,BrownWI2013,16539,6.668870941,254211
WI,2014,Brown,BrownWI2014,16539,6.668870941,256202
WI,2015,Brown,BrownWI2015,16539,6.668870941,257856
WI,2016,Brown,BrownWI2016,16539,6.668870941,259514
WI,2017,Brown,BrownWI2017,16539,6.668870941,261762
WI,2018,Brown,BrownWI2018,16539,6.668870941,263165
WI,2019,Brown,BrownWI2019,16539,6.668870941,264542
WI,2010,Outagamie,OutagamieWI2010,11199,6.338362972,176908
WI,2011,Outagamie,OutagamieWI2011,11199,6.338362972,177926
WI,2012,Outagamie,OutagamieWI2012,11199,6.338362972,179003
WI,2013,Outagamie,OutagamieWI2013,11199,6.338362972,180330
WI,2014,Outagamie,OutagamieWI2014,11199,6.338362972,182148
WI,2015,Outagamie,OutagamieWI2015,11199,6.338362972,183328
WI,2016,Outagamie,OutagamieWI2016,11199,6.338362972,184593
WI,2017,Outagamie,OutagamieWI2017,11199,6.338362972,185816
WI,2018,Outagamie,OutagamieWI2018,11199,6.338362972,186879
WI,2019,Outagamie,OutagamieWI2019,11199,6.338362972,187885
WY,2010,Teton,TetonWY2010,2166,10.16996901,21296
WY,2011,Teton,TetonWY2011,2166,10.16996901,21414
WY,2012,Teton,TetonWY2012,2166,10.16996901,21624
WY,2013,Teton,TetonWY2013,2166,10.16996901,22315
WY,2014,Teton,TetonWY2014,2166,10.16996901,22773
WY,2015,Teton,TetonWY2015,2166,10.16996901,23047
WY,2016,Teton,TetonWY2016,2166,10.16996901,23234
WY,2017,Teton,TetonWY2017,2166,10.16996901,23384
WY,2018,Teton,TetonWY2018,2166,10.16996901,23269
WY,2019,Teton,TetonWY2019,2166,10.16996901,23464
WY,2010,Lincoln,LincolnWY2010,1724,9.521705512,18099
WY,2011,Lincoln,LincolnWY2011,1724,9.521705512,18013
WY,2012,Lincoln,LincolnWY2012,1724,9.521705512,17944
WY,2013,Lincoln,LincolnWY2013,1724,9.521705512,18320
WY,2014,Lincoln,LincolnWY2014,1724,9.521705512,18567
WY,2015,Lincoln,LincolnWY2015,1724,9.521705512,18747
WY,2016,Lincoln,LincolnWY2016,1724,9.521705512,19072
WY,2017,Lincoln,LincolnWY2017,1724,9.521705512,19278
WY,2018,Lincoln,LincolnWY2018,1724,9.521705512,19445
WY,2019,Lincoln,LincolnWY2019,1724,9.521705512,19830
WY,2010,Laramie,LaramieWY2010,7615,8.28753333,92236
WY,2011,Laramie,LaramieWY2011,7615,8.28753333,92576
WY,2012,Laramie,LaramieWY2012,7615,8.28753333,94697
WY,2013,Laramie,LaramieWY2013,7615,8.28753333,95707
WY,2014,Laramie,LaramieWY2014,7615,8.28753333,96036
WY,2015,Laramie,LaramieWY2015,7615,8.28753333,96969
WY,2016,Laramie,LaramieWY2016,7615,8.28753333,97887
WY,2017,Laramie,LaramieWY2017,7615,8.28753333,98377
WY,2018,Laramie,LaramieWY2018,7615,8.28753333,98865
WY,2019,Laramie,LaramieWY2019,7615,8.28753333,99500
WY,2010,Crook,CrookWY2010,504,7.118644068,7118
WY,2011,Crook,CrookWY2011,504,7.118644068,7118
WY,2012,Crook,CrookWY2012,504,7.118644068,7139
WY,2013,Crook,CrookWY2013,504,7.118644068,7149
WY,2014,Crook,CrookWY2014,504,7.118644068,7234
WY,2015,Crook,CrookWY2015,504,7.118644068,7435
WY,2016,Crook,CrookWY2016,504,7.118644068,7499
WY,2017,Crook,CrookWY2017,504,7.118644068,7397
WY,2018,Crook,CrookWY2018,504,7.118644068,7445
WY,2019,Crook,CrookWY2019,504,7.118644068,7584
WY,2010,Albany,AlbanyWY2010,2581,7.110388716,36469
WY,2011,Albany,AlbanyWY2011,2581,7.110388716,36851
WY,2012,Albany,AlbanyWY2012,2581,7.110388716,37359
WY,2013,Albany,AlbanyWY2013,2581,7.110388716,37556
WY,2014,Albany,AlbanyWY2014,2581,7.110388716,37620
WY,2015,Albany,AlbanyWY2015,2581,7.110388716,37960
WY,2016,Albany,AlbanyWY2016,2581,7.110388716,37923
WY,2017,Albany,AlbanyWY2017,2581,7.110388716,38459
WY,2018,Albany,AlbanyWY2018,2581,7.110388716,38728
WY,2019,Albany,AlbanyWY2019,2581,7.110388716,38880
