State,County,CountyID,Population Change Abs,Pop Change (%),Attribute,Value
OR,Polk,PolkOR,10685,14.17108753,2011,75931
OR,Polk,PolkOR,10685,14.17108753,2012,76209
OR,Polk,PolkOR,10685,14.17108753,2013,76544
OR,Polk,PolkOR,10685,14.17108753,2014,77659
OR,Polk,PolkOR,10685,14.17108753,2015,78962
OR,Polk,PolkOR,10685,14.17108753,2016,81436
OR,Polk,PolkOR,10685,14.17108753,2017,83711
OR,Polk,PolkOR,10685,14.17108753,2018,84992
OR,Polk,PolkOR,10685,14.17108753,2019,86085
OR,Washington,WashingtonOR,71730,13.53748712,2010,531638
OR,Washington,WashingtonOR,71730,13.53748712,2011,540967
OR,Washington,WashingtonOR,71730,13.53748712,2012,548524
OR,Washington,WashingtonOR,71730,13.53748712,2013,555264
OR,Washington,WashingtonOR,71730,13.53748712,2014,562316
OR,Washington,WashingtonOR,71730,13.53748712,2015,572664
OR,Washington,WashingtonOR,71730,13.53748712,2016,584910
OR,Washington,WashingtonOR,71730,13.53748712,2017,591336
OR,Washington,WashingtonOR,71730,13.53748712,2018,596904
OR,Washington,WashingtonOR,71730,13.53748712,2019,601592
OR,Jefferson,JeffersonOR,2933,13.50057537,2010,21661
OR,Jefferson,JeffersonOR,2933,13.50057537,2011,21752
OR,Jefferson,JeffersonOR,2933,13.50057537,2012,21834
OR,Jefferson,JeffersonOR,2933,13.50057537,2013,21871
OR,Jefferson,JeffersonOR,2933,13.50057537,2014,22203
OR,Jefferson,JeffersonOR,2933,13.50057537,2015,22541
OR,Jefferson,JeffersonOR,2933,13.50057537,2016,23036
OR,Jefferson,JeffersonOR,2933,13.50057537,2017,23652
OR,Jefferson,JeffersonOR,2933,13.50057537,2018,24150
OR,Jefferson,JeffersonOR,2933,13.50057537,2019,24658
PA,Cumberland,CumberlandPA,17983,7.639759205,2010,235886
PA,Cumberland,CumberlandPA,17983,7.639759205,2011,237107
PA,Cumberland,CumberlandPA,17983,7.639759205,2012,239244
PA,Cumberland,CumberlandPA,17983,7.639759205,2013,241059
PA,Cumberland,CumberlandPA,17983,7.639759205,2014,243280
PA,Cumberland,CumberlandPA,17983,7.639759205,2015,245744
PA,Cumberland,CumberlandPA,17983,7.639759205,2016,247369
PA,Cumberland,CumberlandPA,17983,7.639759205,2017,249024
PA,Cumberland,CumberlandPA,17983,7.639759205,2018,251131
PA,Cumberland,CumberlandPA,17983,7.639759205,2019,253370
PA,Lebanon,LebanonPA,8196,6.134868298,2010,133664
PA,Lebanon,LebanonPA,8196,6.134868298,2011,134529
PA,Lebanon,LebanonPA,8196,6.134868298,2012,135545
PA,Lebanon,LebanonPA,8196,6.134868298,2013,135804
PA,Lebanon,LebanonPA,8196,6.134868298,2014,136538
PA,Lebanon,LebanonPA,8196,6.134868298,2015,137479
PA,Lebanon,LebanonPA,8196,6.134868298,2016,138480
PA,Lebanon,LebanonPA,8196,6.134868298,2017,139553
PA,Lebanon,LebanonPA,8196,6.134868298,2018,141339
PA,Lebanon,LebanonPA,8196,6.134868298,2019,141793
PA,Lehigh,LehighPA,19643,5.617501966,2010,350164
PA,Lehigh,LehighPA,19643,5.617501966,2011,353436
PA,Lehigh,LehighPA,19643,5.617501966,2012,354759
PA,Lehigh,LehighPA,19643,5.617501966,2013,355341
PA,Lehigh,LehighPA,19643,5.617501966,2014,357636
PA,Lehigh,LehighPA,19643,5.617501966,2015,359710
PA,Lehigh,LehighPA,19643,5.617501966,2016,362298
PA,Lehigh,LehighPA,19643,5.617501966,2017,365577
PA,Lehigh,LehighPA,19643,5.617501966,2018,368359
PA,Lehigh,LehighPA,19643,5.617501966,2019,369318
PA,Centre,CentrePA,8380,5.441381773,2010,154230
PA,Centre,CentrePA,8380,5.441381773,2011,155067
PA,Centre,CentrePA,8380,5.441381773,2012,155826
PA,Centre,CentrePA,8380,5.441381773,2013,158231
PA,Centre,CentrePA,8380,5.441381773,2014,159653
PA,Centre,CentrePA,8380,5.441381773,2015,160466
PA,Centre,CentrePA,8380,5.441381773,2016,162034
PA,Centre,CentrePA,8380,5.441381773,2017,162316
PA,Centre,CentrePA,8380,5.441381773,2018,162601
PA,Centre,CentrePA,8380,5.441381773,2019,162385
PA,Chester,ChesterPA,25856,5.180182436,2010,499925
PA,Chester,ChesterPA,25856,5.180182436,2011,503462
PA,Chester,ChesterPA,25856,5.180182436,2012,506089
PA,Chester,ChesterPA,25856,5.180182436,2013,509105
PA,Chester,ChesterPA,25856,5.180182436,2014,512770
PA,Chester,ChesterPA,25856,5.180182436,2015,515055
PA,Chester,ChesterPA,25856,5.180182436,2016,516767
PA,Chester,ChesterPA,25856,5.180182436,2017,518901
PA,Chester,ChesterPA,25856,5.180182436,2018,522086
PA,Chester,ChesterPA,25856,5.180182436,2019,524989
RI,Providence,ProvidenceRI,12150,1.938476118,2010,627838
RI,Providence,ProvidenceRI,12150,1.938476118,2011,629393
RI,Providence,ProvidenceRI,12150,1.938476118,2012,631229
RI,Providence,ProvidenceRI,12150,1.938476118,2013,631584
RI,Providence,ProvidenceRI,12150,1.938476118,2014,632668
RI,Providence,ProvidenceRI,12150,1.938476118,2015,633747
RI,Providence,ProvidenceRI,12150,1.938476118,2016,634922
RI,Providence,ProvidenceRI,12150,1.938476118,2017,634130
RI,Providence,ProvidenceRI,12150,1.938476118,2018,636953
RI,Providence,ProvidenceRI,12150,1.938476118,2019,638931
RI,Kent,KentRI,-1817,-1.093860056,2010,166030
RI,Kent,KentRI,-1817,-1.093860056,2011,165278
RI,Kent,KentRI,-1817,-1.093860056,2012,164627
RI,Kent,KentRI,-1817,-1.093860056,2013,164358
RI,Kent,KentRI,-1817,-1.093860056,2014,164490
RI,Kent,KentRI,-1817,-1.093860056,2015,163747
RI,Kent,KentRI,-1817,-1.093860056,2016,163711
RI,Kent,KentRI,-1817,-1.093860056,2017,163543
RI,Kent,KentRI,-1817,-1.093860056,2018,164053
RI,Kent,KentRI,-1817,-1.093860056,2019,164292
RI,Washington,WashingtonRI,-1512,-1.189717442,2010,127097
RI,Washington,WashingtonRI,-1512,-1.189717442,2011,126533
RI,Washington,WashingtonRI,-1512,-1.189717442,2012,126291
RI,Washington,WashingtonRI,-1512,-1.189717442,2013,126433
RI,Washington,WashingtonRI,-1512,-1.189717442,2014,126353
RI,Washington,WashingtonRI,-1512,-1.189717442,2015,126185
RI,Washington,WashingtonRI,-1512,-1.189717442,2016,126129
RI,Washington,WashingtonRI,-1512,-1.189717442,2017,126314
RI,Washington,WashingtonRI,-1512,-1.189717442,2018,126097
RI,Washington,WashingtonRI,-1512,-1.189717442,2019,125577
SC,Horry,HorrySC,84935,31.55722173,2010,270274
SC,Horry,HorrySC,84935,31.55722173,2011,275465
SC,Horry,HorrySC,84935,31.55722173,2012,281286
SC,Horry,HorrySC,84935,31.55722173,2013,288783
SC,Horry,HorrySC,84935,31.55722173,2014,297760
SC,Horry,HorrySC,84935,31.55722173,2015,308987
SC,Horry,HorrySC,84935,31.55722173,2016,321033
SC,Horry,HorrySC,84935,31.55722173,2017,332655
SC,Horry,HorrySC,84935,31.55722173,2018,344105
SC,Horry,HorrySC,84935,31.55722173,2019,354081
SC,Lancaster,LancasterSC,21361,27.86786865,2010,76971
SC,Lancaster,LancasterSC,21361,27.86786865,2011,77850
SC,Lancaster,LancasterSC,21361,27.86786865,2012,79315
SC,Lancaster,LancasterSC,21361,27.86786865,2013,80649
SC,Lancaster,LancasterSC,21361,27.86786865,2014,83429
SC,Lancaster,LancasterSC,21361,27.86786865,2015,86261
SC,Lancaster,LancasterSC,21361,27.86786865,2016,89823
SC,Lancaster,LancasterSC,21361,27.86786865,2017,92411
SC,Lancaster,LancasterSC,21361,27.86786865,2018,95035
SC,Lancaster,LancasterSC,21361,27.86786865,2019,98012
SC,Berkeley,BerkeleySC,49534,27.76989791,2010,179480
SC,Berkeley,BerkeleySC,49534,27.76989791,2011,183778
SC,Berkeley,BerkeleySC,49534,27.76989791,2012,189603
SC,Berkeley,BerkeleySC,49534,27.76989791,2013,194031
SC,Berkeley,BerkeleySC,49534,27.76989791,2014,198295
SC,Berkeley,BerkeleySC,49534,27.76989791,2015,203066
SC,Berkeley,BerkeleySC,49534,27.76989791,2016,208525
SC,Berkeley,BerkeleySC,49534,27.76989791,2017,214541
SC,Berkeley,BerkeleySC,49534,27.76989791,2018,221182
SC,Berkeley,BerkeleySC,49534,27.76989791,2019,227907
SC,York,YorkSC,54942,24.30664006,2010,226865
SC,York,YorkSC,54942,24.30664006,2011,230074
SC,York,YorkSC,54942,24.30664006,2012,234059
SC,York,YorkSC,54942,24.30664006,2013,238605
SC,York,YorkSC,54942,24.30664006,2014,244481
SC,York,YorkSC,54942,24.30664006,2015,250566
SC,York,YorkSC,54942,24.30664006,2016,257866
SC,York,YorkSC,54942,24.30664006,2017,266165
SC,York,YorkSC,54942,24.30664006,2018,273782
SC,York,YorkSC,54942,24.30664006,2019,280979
SC,Jasper,JasperSC,5282,21.30611916,2010,24948
SC,Jasper,JasperSC,5282,21.30611916,2011,25298
SC,Jasper,JasperSC,5282,21.30611916,2012,25730
SC,Jasper,JasperSC,5282,21.30611916,2013,26330
SC,Jasper,JasperSC,5282,21.30611916,2014,26685
SC,Jasper,JasperSC,5282,21.30611916,2015,27460
SC,Jasper,JasperSC,5282,21.30611916,2016,28085
SC,Jasper,JasperSC,5282,21.30611916,2017,28522
SC,Jasper,JasperSC,5282,21.30611916,2018,29147
SC,Jasper,JasperSC,5282,21.30611916,2019,30073
SD,Lincoln,LincolnSD,16305,36.37641389,2010,45183
SD,Lincoln,LincolnSD,16305,36.37641389,2011,46800
SD,Lincoln,LincolnSD,16305,36.37641389,2012,48399
SD,Lincoln,LincolnSD,16305,36.37641389,2013,49891
SD,Lincoln,LincolnSD,16305,36.37641389,2014,51571
SD,Lincoln,LincolnSD,16305,36.37641389,2015,52959
SD,Lincoln,LincolnSD,16305,36.37641389,2016,54567
SD,Lincoln,LincolnSD,16305,36.37641389,2017,56681
SD,Lincoln,LincolnSD,16305,36.37641389,2018,58795
SD,Lincoln,LincolnSD,16305,36.37641389,2019,61128
SD,Lake,LakeSD,1595,14.23852883,2010,11279
SD,Lake,LakeSD,1595,14.23852883,2011,11559
SD,Lake,LakeSD,1595,14.23852883,2012,11750
SD,Lake,LakeSD,1595,14.23852883,2013,11910
SD,Lake,LakeSD,1595,14.23852883,2014,12088
SD,Lake,LakeSD,1595,14.23852883,2015,12334
SD,Lake,LakeSD,1595,14.23852883,2016,12605
SD,Lake,LakeSD,1595,14.23852883,2017,12795
SD,Lake,LakeSD,1595,14.23852883,2018,13055
SD,Lake,LakeSD,1595,14.23852883,2019,12797
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2010,169955
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2011,171452
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2012,174766
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2013,177981
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2014,180822
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2015,183439
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2016,186268
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2017,189538
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2018,190992
SD,Minnehaha,MinnehahaSD,23660,13.96084355,2019,193134
SD,Pennington,PenningtonSD,12815,12.6931458,2010,101243
SD,Pennington,PenningtonSD,12815,12.6931458,2011,102404
SD,Pennington,PenningtonSD,12815,12.6931458,2012,104232
SD,Pennington,PenningtonSD,12815,12.6931458,2013,105919
SD,Pennington,PenningtonSD,12815,12.6931458,2014,107510
SD,Pennington,PenningtonSD,12815,12.6931458,2015,108088
SD,Pennington,PenningtonSD,12815,12.6931458,2016,109111
SD,Pennington,PenningtonSD,12815,12.6931458,2017,110503
SD,Pennington,PenningtonSD,12815,12.6931458,2018,111950
SD,Pennington,PenningtonSD,12815,12.6931458,2019,113775
SD,Meade,MeadeSD,2892,11.36792453,2010,25484
SD,Meade,MeadeSD,2892,11.36792453,2011,25499
SD,Meade,MeadeSD,2892,11.36792453,2012,25843
SD,Meade,MeadeSD,2892,11.36792453,2013,26401
SD,Meade,MeadeSD,2892,11.36792453,2014,26721
SD,Meade,MeadeSD,2892,11.36792453,2015,26770
SD,Meade,MeadeSD,2892,11.36792453,2016,27339
SD,Meade,MeadeSD,2892,11.36792453,2017,27941
SD,Meade,MeadeSD,2892,11.36792453,2018,28204
SD,Meade,MeadeSD,2892,11.36792453,2019,28332
TN,Trousdale,TrousdaleTN,3420,43.48931841,2010,7874
TN,Trousdale,TrousdaleTN,3420,43.48931841,2011,7815
TN,Trousdale,TrousdaleTN,3420,43.48931841,2012,7794
TN,Trousdale,TrousdaleTN,3420,43.48931841,2013,7810
TN,Trousdale,TrousdaleTN,3420,43.48931841,2014,7998
TN,Trousdale,TrousdaleTN,3420,43.48931841,2015,8051
TN,Trousdale,TrousdaleTN,3420,43.48931841,2016,9955
TN,Trousdale,TrousdaleTN,3420,43.48931841,2017,10831
TN,Trousdale,TrousdaleTN,3420,43.48931841,2018,11033
TN,Trousdale,TrousdaleTN,3420,43.48931841,2019,11284
TN,Williamson,WilliamsonTN,55135,30.08288001,2010,184143
TN,Williamson,WilliamsonTN,55135,30.08288001,2011,188501
TN,Williamson,WilliamsonTN,55135,30.08288001,2012,193211
TN,Williamson,WilliamsonTN,55135,30.08288001,2013,199143
TN,Williamson,WilliamsonTN,55135,30.08288001,2014,205334
TN,Williamson,WilliamsonTN,55135,30.08288001,2015,211605
TN,Williamson,WilliamsonTN,55135,30.08288001,2016,218903
TN,Williamson,WilliamsonTN,55135,30.08288001,2017,226048
TN,Williamson,WilliamsonTN,55135,30.08288001,2018,231978
TN,Williamson,WilliamsonTN,55135,30.08288001,2019,238412
TN,Wilson,WilsonTN,30595,26.82313128,2010,114677
TN,Wilson,WilsonTN,30595,26.82313128,2011,116800
TN,Wilson,WilsonTN,30595,26.82313128,2012,119143
TN,Wilson,WilsonTN,30595,26.82313128,2013,121990
TN,Wilson,WilsonTN,30595,26.82313128,2014,125197
TN,Wilson,WilsonTN,30595,26.82313128,2015,128536
TN,Wilson,WilsonTN,30595,26.82313128,2016,132494
TN,Wilson,WilsonTN,30595,26.82313128,2017,136691
TN,Wilson,WilsonTN,30595,26.82313128,2018,140954
TN,Wilson,WilsonTN,30595,26.82313128,2019,144657
TN,Rutherford,RutherfordTN,69697,26.54234009,2010,263708
TN,Rutherford,RutherfordTN,69697,26.54234009,2011,269160
TN,Rutherford,RutherfordTN,69697,26.54234009,2012,274397
TN,Rutherford,RutherfordTN,69697,26.54234009,2013,281148
TN,Rutherford,RutherfordTN,69697,26.54234009,2014,288848
TN,Rutherford,RutherfordTN,69697,26.54234009,2015,298197
TN,Rutherford,RutherfordTN,69697,26.54234009,2016,307415
TN,Rutherford,RutherfordTN,69697,26.54234009,2017,316531
TN,Rutherford,RutherfordTN,69697,26.54234009,2018,324647
TN,Rutherford,RutherfordTN,69697,26.54234009,2019,332285
TN,Montgomery,MontgomeryTN,36631,21.25236421,2010,173159
TN,Montgomery,MontgomeryTN,36631,21.25236421,2011,176504
TN,Montgomery,MontgomeryTN,36631,21.25236421,2012,184782
TN,Montgomery,MontgomeryTN,36631,21.25236421,2013,184252
TN,Montgomery,MontgomeryTN,36631,21.25236421,2014,189005
TN,Montgomery,MontgomeryTN,36631,21.25236421,2015,192398
TN,Montgomery,MontgomeryTN,36631,21.25236421,2016,194424
TN,Montgomery,MontgomeryTN,36631,21.25236421,2017,199771
TN,Montgomery,MontgomeryTN,36631,21.25236421,2018,205312
TN,Montgomery,MontgomeryTN,36631,21.25236421,2019,208993
TX,Loving,LovingTX,87,106.097561,2010,84
TX,Loving,LovingTX,87,106.097561,2011,95
TX,Loving,LovingTX,87,106.097561,2012,86
TX,Loving,LovingTX,87,106.097561,2013,106
TX,Loving,LovingTX,87,106.097561,2014,89
TX,Loving,LovingTX,87,106.097561,2015,119
TX,Loving,LovingTX,87,106.097561,2016,117
TX,Loving,LovingTX,87,106.097561,2017,133
TX,Loving,LovingTX,87,106.097561,2018,148
TX,Loving,LovingTX,87,106.097561,2019,169
TX,Hays,HaysTX,73088,46.52234521,2010,158214
TX,Hays,HaysTX,73088,46.52234521,2011,163270
TX,Hays,HaysTX,73088,46.52234521,2012,168519
TX,Hays,HaysTX,73088,46.52234521,2013,176035
TX,Hays,HaysTX,73088,46.52234521,2014,184854
TX,Hays,HaysTX,73088,46.52234521,2015,194662
TX,Hays,HaysTX,73088,46.52234521,2016,204546
TX,Hays,HaysTX,73088,46.52234521,2017,214726
TX,Hays,HaysTX,73088,46.52234521,2018,222706
TX,Hays,HaysTX,73088,46.52234521,2019,230191
TX,Comal,ComalTX,47689,43.94489495,2010,109306
TX,Comal,ComalTX,47689,43.94489495,2011,112113
TX,Comal,ComalTX,47689,43.94489495,2012,114873
TX,Comal,ComalTX,47689,43.94489495,2013,118627
TX,Comal,ComalTX,47689,43.94489495,2014,123214
TX,Comal,ComalTX,47689,43.94489495,2015,128795
TX,Comal,ComalTX,47689,43.94489495,2016,134343
TX,Comal,ComalTX,47689,43.94489495,2017,140721
TX,Comal,ComalTX,47689,43.94489495,2018,148141
TX,Comal,ComalTX,47689,43.94489495,2019,156209
TX,Kendall,KendallTX,14047,42.07704289,2010,33589
TX,Kendall,KendallTX,14047,42.07704289,2011,34421
TX,Kendall,KendallTX,14047,42.07704289,2012,35551
TX,Kendall,KendallTX,14047,42.07704289,2013,37133
TX,Kendall,KendallTX,14047,42.07704289,2014,38363
TX,Kendall,KendallTX,14047,42.07704289,2015,39938
TX,Kendall,KendallTX,14047,42.07704289,2016,41903
TX,Kendall,KendallTX,14047,42.07704289,2017,43969
TX,Kendall,KendallTX,14047,42.07704289,2018,45603
TX,Kendall,KendallTX,14047,42.07704289,2019,47431
TX,Hudspeth,HudspethTX,1410,40.56386651,2010,3472
TX,Hudspeth,HudspethTX,1410,40.56386651,2011,3412
TX,Hudspeth,HudspethTX,1410,40.56386651,2012,3357
TX,Hudspeth,HudspethTX,1410,40.56386651,2013,3339
TX,Hudspeth,HudspethTX,1410,40.56386651,2014,3306
TX,Hudspeth,HudspethTX,1410,40.56386651,2015,3541
TX,Hudspeth,HudspethTX,1410,40.56386651,2016,4254
TX,Hudspeth,HudspethTX,1410,40.56386651,2017,4604
TX,Hudspeth,HudspethTX,1410,40.56386651,2018,4788
TX,Hudspeth,HudspethTX,1410,40.56386651,2019,4886
TX,Williamson,WilliamsonTX,168047,39.77406131,2010,426287
TX,Williamson,WilliamsonTX,168047,39.77406131,2011,442031
TX,Williamson,WilliamsonTX,168047,39.77406131,2012,455750
TX,Williamson,WilliamsonTX,168047,39.77406131,2013,470017
TX,Williamson,WilliamsonTX,168047,39.77406131,2014,487913
TX,Williamson,WilliamsonTX,168047,39.77406131,2015,507133
TX,Williamson,WilliamsonTX,168047,39.77406131,2016,527622
TX,Williamson,WilliamsonTX,168047,39.77406131,2017,546251
TX,Williamson,WilliamsonTX,168047,39.77406131,2018,566463
TX,Williamson,WilliamsonTX,168047,39.77406131,2019,590551
TX,FortBend,FortBendTX,226989,38.82151329,2010,590253
TX,FortBend,FortBendTX,226989,38.82151329,2011,606064
TX,FortBend,FortBendTX,226989,38.82151329,2012,624824
TX,FortBend,FortBendTX,226989,38.82151329,2013,651847
TX,FortBend,FortBendTX,226989,38.82151329,2014,684048
TX,FortBend,FortBendTX,226989,38.82151329,2015,715331
TX,FortBend,FortBendTX,226989,38.82151329,2016,744160
TX,FortBend,FortBendTX,226989,38.82151329,2017,767712
TX,FortBend,FortBendTX,226989,38.82151329,2018,788081
TX,FortBend,FortBendTX,226989,38.82151329,2019,811688
UT,Wasatch,WasatchUT,10566,44.91392136,2010,23644
UT,Wasatch,WasatchUT,10566,44.91392136,2011,24408
UT,Wasatch,WasatchUT,10566,44.91392136,2012,25344
UT,Wasatch,WasatchUT,10566,44.91392136,2013,26584
UT,Wasatch,WasatchUT,10566,44.91392136,2014,27814
UT,Wasatch,WasatchUT,10566,44.91392136,2015,29118
UT,Wasatch,WasatchUT,10566,44.91392136,2016,30375
UT,Wasatch,WasatchUT,10566,44.91392136,2017,31890
UT,Wasatch,WasatchUT,10566,44.91392136,2018,33067
UT,Wasatch,WasatchUT,10566,44.91392136,2019,34091
UT,Washington,WashingtonUT,39441,28.55663758,2010,138389
UT,Washington,WashingtonUT,39441,28.55663758,2011,141249
UT,Washington,WashingtonUT,39441,28.55663758,2012,144139
UT,Washington,WashingtonUT,39441,28.55663758,2013,146987
UT,Washington,WashingtonUT,39441,28.55663758,2014,151081
UT,Washington,WashingtonUT,39441,28.55663758,2015,154650
UT,Washington,WashingtonUT,39441,28.55663758,2016,159352
UT,Washington,WashingtonUT,39441,28.55663758,2017,165929
UT,Washington,WashingtonUT,39441,28.55663758,2018,171567
UT,Washington,WashingtonUT,39441,28.55663758,2019,177556
UT,Morgan,MorganUT,2655,28.03886366,2010,9522
UT,Morgan,MorganUT,2655,28.03886366,2011,9653
UT,Morgan,MorganUT,2655,28.03886366,2012,9807
UT,Morgan,MorganUT,2655,28.03886366,2013,10207
UT,Morgan,MorganUT,2655,28.03886366,2014,10601
UT,Morgan,MorganUT,2655,28.03886366,2015,11039
UT,Morgan,MorganUT,2655,28.03886366,2016,11370
UT,Morgan,MorganUT,2655,28.03886366,2017,11829
UT,Morgan,MorganUT,2655,28.03886366,2018,11956
UT,Morgan,MorganUT,2655,28.03886366,2019,12124
UT,Tooele,TooeleUT,14041,24.11797039,2010,58502
UT,Tooele,TooeleUT,14041,24.11797039,2011,59190
UT,Tooele,TooeleUT,14041,24.11797039,2012,59792
UT,Tooele,TooeleUT,14041,24.11797039,2013,60633
UT,Tooele,TooeleUT,14041,24.11797039,2014,61442
UT,Tooele,TooeleUT,14041,24.11797039,2015,62639
UT,Tooele,TooeleUT,14041,24.11797039,2016,64612
UT,Tooele,TooeleUT,14041,24.11797039,2017,67486
UT,Tooele,TooeleUT,14041,24.11797039,2018,69989
UT,Tooele,TooeleUT,14041,24.11797039,2019,72259
UT,Utah,UtahUT,119596,23.14885249,2010,519998
UT,Utah,UtahUT,119596,23.14885249,2011,530688
UT,Utah,UtahUT,119596,23.14885249,2012,539685
UT,Utah,UtahUT,119596,23.14885249,2013,551273
UT,Utah,UtahUT,119596,23.14885249,2014,560649
UT,Utah,UtahUT,119596,23.14885249,2015,572667
UT,Utah,UtahUT,119596,23.14885249,2016,590288
UT,Utah,UtahUT,119596,23.14885249,2017,606742
UT,Utah,UtahUT,119596,23.14885249,2018,621520
UT,Utah,UtahUT,119596,23.14885249,2019,636235
VT,Chittenden,ChittendenVT,7239,4.624524867,2010,156769
VT,Chittenden,ChittendenVT,7239,4.624524867,2011,158033
VT,Chittenden,ChittendenVT,7239,4.624524867,2012,158673
VT,Chittenden,ChittendenVT,7239,4.624524867,2013,159432
VT,Chittenden,ChittendenVT,7239,4.624524867,2014,159945
VT,Chittenden,ChittendenVT,7239,4.624524867,2015,161293
VT,Chittenden,ChittendenVT,7239,4.624524867,2016,161563
VT,Chittenden,ChittendenVT,7239,4.624524867,2017,163031
VT,Chittenden,ChittendenVT,7239,4.624524867,2018,163571
VT,Chittenden,ChittendenVT,7239,4.624524867,2019,163774
VT,GrandIsle,GrandIsleVT,265,3.802008608,2010,6948
VT,GrandIsle,GrandIsleVT,265,3.802008608,2011,6974
VT,GrandIsle,GrandIsleVT,265,3.802008608,2012,6972
VT,GrandIsle,GrandIsleVT,265,3.802008608,2013,6988
VT,GrandIsle,GrandIsleVT,265,3.802008608,2014,6968
VT,GrandIsle,GrandIsleVT,265,3.802008608,2015,6871
VT,GrandIsle,GrandIsleVT,265,3.802008608,2016,6921
VT,GrandIsle,GrandIsleVT,265,3.802008608,2017,6975
VT,GrandIsle,GrandIsleVT,265,3.802008608,2018,7110
VT,GrandIsle,GrandIsleVT,265,3.802008608,2019,7235
VT,Lamoille,LamoilleVT,889,3.632574674,2010,24515
VT,Lamoille,LamoilleVT,889,3.632574674,2011,24707
VT,Lamoille,LamoilleVT,889,3.632574674,2012,24945
VT,Lamoille,LamoilleVT,889,3.632574674,2013,25111
VT,Lamoille,LamoilleVT,889,3.632574674,2014,25130
VT,Lamoille,LamoilleVT,889,3.632574674,2015,25240
VT,Lamoille,LamoilleVT,889,3.632574674,2016,25331
VT,Lamoille,LamoilleVT,889,3.632574674,2017,25360
VT,Lamoille,LamoilleVT,889,3.632574674,2018,25295
VT,Lamoille,LamoilleVT,889,3.632574674,2019,25362
VT,Franklin,FranklinVT,1643,3.440189284,2010,47821
VT,Franklin,FranklinVT,1643,3.440189284,2011,48228
VT,Franklin,FranklinVT,1643,3.440189284,2012,48317
VT,Franklin,FranklinVT,1643,3.440189284,2013,48407
VT,Franklin,FranklinVT,1643,3.440189284,2014,48763
VT,Franklin,FranklinVT,1643,3.440189284,2015,48988
VT,Franklin,FranklinVT,1643,3.440189284,2016,48963
VT,Franklin,FranklinVT,1643,3.440189284,2017,48969
VT,Franklin,FranklinVT,1643,3.440189284,2018,49258
VT,Franklin,FranklinVT,1643,3.440189284,2019,49402
VT,Addison,AddisonVT,-41,-0.111358575,2010,36823
VT,Addison,AddisonVT,-41,-0.111358575,2011,36969
VT,Addison,AddisonVT,-41,-0.111358575,2012,36899
VT,Addison,AddisonVT,-41,-0.111358575,2013,36934
VT,Addison,AddisonVT,-41,-0.111358575,2014,36932
VT,Addison,AddisonVT,-41,-0.111358575,2015,36929
VT,Addison,AddisonVT,-41,-0.111358575,2016,36931
VT,Addison,AddisonVT,-41,-0.111358575,2017,36900
VT,Addison,AddisonVT,-41,-0.111358575,2018,36873
VT,Addison,AddisonVT,-41,-0.111358575,2019,36777
VA,Loudoun,LoudounVA,101190,32.39655769,2010,315478
VA,Loudoun,LoudounVA,101190,32.39655769,2011,326327
VA,Loudoun,LoudounVA,101190,32.39655769,2012,337847
VA,Loudoun,LoudounVA,101190,32.39655769,2013,349915
VA,Loudoun,LoudounVA,101190,32.39655769,2014,362206
VA,Loudoun,LoudounVA,101190,32.39655769,2015,374014
VA,Loudoun,LoudounVA,101190,32.39655769,2016,385546
VA,Loudoun,LoudounVA,101190,32.39655769,2017,397049
VA,Loudoun,LoudounVA,101190,32.39655769,2018,405522
VA,Loudoun,LoudounVA,101190,32.39655769,2019,413538
VA,NewKent,NewKentVA,4659,25.27669271,2010,18543
VA,NewKent,NewKentVA,4659,25.27669271,2011,18764
VA,NewKent,NewKentVA,4659,25.27669271,2012,19149
VA,NewKent,NewKentVA,4659,25.27669271,2013,19516
VA,NewKent,NewKentVA,4659,25.27669271,2014,20019
VA,NewKent,NewKentVA,4659,25.27669271,2015,20377
VA,NewKent,NewKentVA,4659,25.27669271,2016,21009
VA,NewKent,NewKentVA,4659,25.27669271,2017,21638
VA,NewKent,NewKentVA,4659,25.27669271,2018,22317
VA,NewKent,NewKentVA,4659,25.27669271,2019,23091
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2010,14449
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2011,15067
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2012,15397
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2013,15896
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2014,15916
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2015,16129
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2016,16456
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2017,17149
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2018,17718
VA,ManassasPark,ManassasParkVA,3235,22.71291161,2019,17478
VA,Fredericksburg,FredericksburgVA,4858,20.09264621,2010,24354
